team_id,team_name,public_leaderboard_rank,private_leaderboard_rank
1775,Hot Fuzz,318.0,312.0
1776,Parthipan Siva,295.0,292.0
1778,Cornell HW,305.0,298.0
1782,AntiScience,196.0,203.0
1783,Mickies Road Rage,255.0,96.0
1784,jk,,
1785,Cornell HW2,311.0,305.0
1787,akouvelas,308.0,303.0
1788,Jesse,107.0,113.0
1790,HassanT,71.0,87.0
1791,HassanT,106.0,112.0
1796,plig,8.0,10.0
1806,Victor Benso,,
1807,AVS,233.0,249.0
1808,196sigma,,
1812,Konstantin Savenkov,104.0,77.0
1813,KITT,325.0,315.0
1827,goncalopp,337.0,342.0
1845,Team Felon,291.0,289.0
1849,tom 1847,283.0,275.0
1854,Mike Chen,62.0,60.0
1858,nana,108.0,114.0
1862,Oliver,156.0,97.0
1876,Team Bear,319.0,314.0
1882,p4p4,18.0,18.0
1884,Avatar,303.0,300.0
1886,BJB,254.0,253.0
1890,Pedro,235.0,156.0
1894,Fresh Mind,27.0,26.0
1898,Mooma,6.0,2.0
1904,Ryan N. Lichtenwalter,52.0,48.0
1914,Pokoleo,209.0,213.0
1916,Enotus,333.0,327.0
1920,Jaidev,286.0,281.0
1922,Wafers,210.0,214.0
1924,Mohamad Sadegh Mozafari,165.0,190.0
1928,kmk,122.0,236.0
1930,monkey,103.0,91.0
1940,bentolhoda,112.0,93.0
1944,Nigel,63.0,62.0
1950,Johannes Lipp,299.0,302.0
1952,PolPoz,33.0,32.0
1954,Andy Pryke,90.0,46.0
1958,xuanlinkun,188.0,180.0
1962,Alister Cordiner,250.0,268.0
1964,Aaron Dufour,273.0,267.0
1968,Francisco J Martin,176.0,181.0
1970,bestmine,211.0,215.0
1972,Rat runner,278.0,254.0
1974,hmeasure,109.0,115.0
1976,Winwin,51.0,46.0
1987,neuronsguy,212.0,216.0
1989,MH Group,187.0,123.0
1993,test2,31.0,28.0
1995,Team Dude,213.0,217.0
1997,Graham Dennis,214.0,218.0
1999,momo,61.0,76.0
2009,PUT,16.0,17.0
2013,Ghalib,5.0,8.0
2015,HMA,88.0,86.0
2017,lbt,167.0,124.0
2019,RSGers,194.0,207.0
2023,Jack Attack,198.0,172.0
2025,Team Irazu,11.0,1.0
2029,SAEED,11.0,11.0
2031,TNGQ,338.0,343.0
2041,psiphi75,270.0,290.0
2049,Sub,115.0,103.0
2055,Vietlabs,258.0,132.0
2057,Martin Stradling,339.0,344.0
2061,msangiorgio,313.0,308.0
2067,Foris,180.0,188.0
2069,abk,78.0,79.0
2071,CatRocks,43.0,45.0
2076,Sunny Tom,68.0,65.0
2078,SAEED,48.0,64.0
2080,Nebulous,340.0,345.0
2086,David,26.0,24.0
2092,Priyanka,74.0,71.0
2096,Rahul Subramaniam,85.0,85.0
2098,Amir Hossein,44.0,69.0
2100,Beginners Luck,79.0,45.0
2102,marc holes,43.0,43.0
2104,WRR,105.0,103.0
2108,deeeep,53.0,54.0
2116,Stumpy,215.0,219.0
2120,ProgSoc,132.0,82.0
2124,Kanuni,181.0,176.0
2130,AESU,52.0,66.0
2138,Betaretta,201.0,168.0
2146,Chris Russell,87.0,38.0
2148,Martin C. Martin,329.0,319.0
2154,Raha,123.0,166.0
2156,GLM Benchmark,162.0,153.0
2158,SAEED,163.0,162.0
2160,StadeSchuldt,43.0,48.0
2162,abtin,96.0,113.0
2164,Dirk Nachbar,96.0,76.0
2166,SUID,180.0,178.0
2172,javad dogani,80.0,152.0
2176,The sound of silence,164.0,209.0
2178,bubu,,
2180,Yann,165.0,160.0
2182,Carlos Gomes,186.0,174.0
2188,H Solo,6.0,9.0
2196,shenggang Li,1.0,13.0
2200,Jaidev,133.0,122.0
2204,moo,32.0,43.0
2210,Waleed Mustafa,203.0,199.0
2220,Famen,3.0,9.0
2228,bob,36.0,33.0
2230,adams john,99.0,110.0
2242,Wizards,126.0,121.0
2260,Sergii Dymchenko,177.0,176.0
2262,Efficient Guesstimator,188.0,173.0
2268,Rambeaux,68.0,72.0
2282,nasim,169.0,186.0
2286,undefined,181.0,179.0
2288,Hawkin,292.0,291.0
2292,hknr2010,171.0,189.0
2294,Karma Quest,170.0,166.0
2298,farsdd,30.0,44.0
2300,Byron Knoll,94.0,85.0
2302,grec,9.0,5.0
2308,Kul,248.0,143.0
2314,economist,29.0,43.0
2316,MonkeyWrenchGang,42.0,32.0
2318,Cheburashka,65.0,44.0
2320,mon nom est manquant,150.0,147.0
2322,monk,151.0,144.0
2328,pivot,20.0,16.0
2336,Jeremy Howard,4.0,1.0
2338,TheATeam,216.0,220.0
2340,BigHouse,45.0,31.0
2342,Jaco Cronje,14.0,7.0
2344,YNDX,93.0,89.0
2346,kupta aysha,155.0,148.0
2352,K2K,110.0,109.0
2360,MacroSoft,108.0,108.0
2368,Joseph,167.0,157.0
2370,toedipper,121.0,109.0
2372,mle,97.0,81.0
2374,Evil Monkey,88.0,82.0
2380,Rabbit,44.0,44.0
2386,Wijesinghe,46.0,45.0
2388,Dhanushka,47.0,46.0
2390,p4p4,144.0,140.0
2392,Priya,85.0,65.0
2394,tigertail,9.0,4.0
2398,grisha,,
2404,John,89.0,84.0
2406,Kesha,218.0,222.0
2408,ShivaMahsa,84.0,100.0
2412,Swedish Chef,12.0,12.0
2420,BraveHeart,183.0,206.0
2428,hassan tiamo,177.0,120.0
2432,Michelangelo,89.0,62.0
2434,yanchenfu,25.0,8.0
2438,Tiberius Data Mining,193.0,192.0
2442,Bernhard Pfahringer,29.0,28.0
2444,Connor Hicks,27.0,22.0
2458,Jason Noriega,3.0,21.0
2460,neb,314.0,331.0
2462,HernandeZheng,294.0,293.0
2464,Query,91.0,140.0
2470,Mike Krupel,56.0,53.0
2472,pt1984,139.0,128.0
2476,Peter Williams,172.0,167.0
2478,Tom Fox,,
2480,RSGers2,190.0,201.0
2482,uqwn,4.0,16.0
2484,LateStarter,47.0,24.0
2486,gbower,185.0,238.0
2488,One Million Monkeys,34.0,18.0
2490,Regress,301.0,301.0
2492,CogSys,37.0,38.0
2494,Bernhard Pfahringer,17.0,15.0
2496,The Link Predictors,29.0,30.0
2498,Byron Knoll,27.0,25.0
2500,She Xiwei,304.0,294.0
2510,PunyPetunias,268.0,185.0
2516,Random Walk,,
2518,My Team,261.0,129.0
2520,Predictor,87.0,78.0
2522,uqwn,16.0,11.0
2526,Deloitte_Analytics_Australia,26.0,24.0
2528,nard,62.0,164.0
2532,Deepak Trehan,119.0,101.0
2534,Thomas Porez,50.0,51.0
2538,woan,81.0,66.0
2540,jujubaba,71.0,83.0
2544,PedroM,128.0,113.0
2548,mkle,120.0,120.0
2550,kelvinliwlys,19.0,47.0
2552,Henrik,63.0,57.0
2556,datalligence,157.0,148.0
2558,Neda,118.0,91.0
2560,TigerTeam,60.0,61.0
2564,gmma,66.0,184.0
2566,pypyglan,116.0,145.0
2568,grisha,,
2570,datadiir,57.0,104.0
2574,Eu Jin Lok,111.0,116.0
2576,Oracle Kids Own,72.0,74.0
2584,blender,64.0,77.0
2586,glenpen,59.0,55.0
2588,mylisten,74.0,67.0
2590,datapre,7.0,117.0
2594,YNWA05,182.0,180.0
2596,Igor,33.0,35.0
2598,Hope,86.0,141.0
2600,MyGod,101.0,139.0
2602,liaoli,15.0,142.0
2604,Sunil,262.0,279.0
2610,dataminer0986,73.0,125.0
2614,vsh,3.0,3.0
2616,dhm,46.0,55.0
2620,Seth Daugherty,287.0,283.0
2622,Aaron Knoll,148.0,163.0
2624,George Chen,141.0,117.0
2626,JAB,23.0,26.0
2630,Betaretta,112.0,97.0
2632,LouisDuclosGosselin,92.0,90.0
2634,User1,95.0,93.0
2642,kevin,234.0,182.0
2646,shaviv,18.0,5.0
2648,blackskad,69.0,73.0
2650,wufaabalysis,78.0,63.0
2660,Tom Fox,,
2664,Ben Ingram,219.0,223.0
2667,fire,243.0,114.0
2669,Bernd Meyer,82.0,82.0
2673,ruffy,260.0,183.0
2679,traffic,256.0,184.0
2685,lili,54.0,57.0
2689,zeinab,47.0,50.0
2691,gunit,98.0,107.0
2693,Grand Prix,307.0,307.0
2695,Hugo Jair Escalante,34.0,34.0
2699,Chen yun,293.0,265.0
2701,She Yazhe,285.0,260.0
2703,She Cehao,290.0,252.0
2705,Paul Anon,32.0,33.0
2707,DHBL,79.0,71.0
2709,IND CCA,1.0,1.0
2713,STL,77.0,50.0
2715,Cerin,324.0,324.0
2716,go_flaming,109.0,112.0
2718,minkerzhang,114.0,188.0
2720,Kesha,91.0,96.0
2722,terlanlian,40.0,115.0
2724,abbyy,183.0,181.0
2726,Xiaoshi Lu,61.0,86.0
2728,TonyYao,25.0,25.0
2730,TeamMZ,38.0,37.0
2732,zhuwenqingok,17.0,15.0
2734,hemat mozaf kar mozaf,175.0,193.0
2736,Blar,28.0,30.0
2738,User1,15.0,17.0
2740,Joederttt,17.0,16.0
2742,Seyed,99.0,94.0
2744,Space,133.0,134.0
2746,David,87.0,86.0
2748,Yosoya,104.0,105.0
2750,Hans Liu,10.0,6.0
2752,clearcache,320.0,337.0
2754,Marcel,94.0,97.0
2758,ahura,136.0,179.0
2760,Vick,90.0,98.0
2762,pmbak,174.0,191.0
2768,DMfn,112.0,117.0
2772,coworker,113.0,90.0
2776,Jim,76.0,72.0
2778,bird,128.0,137.0
2780,Fredrik Sandin,42.0,41.0
2782,LouisDuclosGosselin,220.0,194.0
2784,Blar,274.0,280.0
2786,User1,252.0,237.0
2790,Joederttt,237.0,244.0
2794,She Xiwei,49.0,40.0
2798,She Cehao,48.0,39.0
2800,LouisDuclosGosselin,124.0,111.0
2804,Joederttt,141.0,134.0
2806,delta,153.0,149.0
2808,alex riboflavin,154.0,145.0
2809,PANAMA,173.0,138.0
2814,zkolter,7.0,4.0
2817,Famen,159.0,152.0
2819,vyatka,,
2821,Laszlo Mocsar,194.0,190.0
2825,Yoax,271.0,284.0
2833,jdmd,221.0,210.0
2835,KeyLargo,281.0,273.0
2837,LouisDuclosGosselin,16.0,18.0
2839,zhengqiang,58.0,88.0
2843,She Yazhe,50.0,38.0
2849,loctrertk,115.0,123.0
2851,Bobzredk,2.0,118.0
2857,dja,85.0,62.0
2859,Sonamine,66.0,64.0
2861,test 2858,205.0,195.0
2866,student1,5.0,2.0
2868,Jeremy Howard,5.0,6.0
2872,Derkjkjk,130.0,126.0
2877,kent,129.0,185.0
2879,typeweliang,142.0,189.0
2885,Murphy,222.0,224.0
2887,tama,19.0,19.0
2891,lima,140.0,135.0
2893,Ghalib,164.0,155.0
2895,AlexJennyJoe,202.0,208.0
2900,vyatka,,
2904,samMU,106.0,98.0
2906,Sin,125.0,110.0
2910,Manuel,178.0,177.0
2912,SortHat,315.0,311.0
2914,Anna Manna,64.0,73.0
2916,Robert,56.0,42.0
2918,YaTa,12.0,11.0
2920,StadeSchuldt,53.0,51.0
2922,Derek,145.0,137.0
2923,bipbop,142.0,40.0
2927,Lemon11,223.0,225.0
2928,harry 2927,127.0,171.0
2930,Steven Hung,76.0,51.0
2931,B S,55.0,58.0
2934,indian,8.0,10.0
2935,n0name,10.0,10.0
2936,roobs,102.0,79.0
2937,CER,97.0,102.0
2938,Ali,42.0,22.0
2939,Ali,117.0,114.0
2941,saman,67.0,67.0
2942,Deerlan,131.0,127.0
2945,YodaAtICME,,
2947,StatLearn,98.0,84.0
2948,zearendil,275.0,295.0
2949,cistronic,81.0,80.0
2950,Kabaka,224.0,226.0
2951,melcart,,
2952,Kesha,52.0,52.0
2957,cipher,,
2958,foobar,,
2959,vsh,12.0,13.0
2961,Dimeo,184.0,182.0
2962,hugo,36.0,35.0
2964,qwe,49.0,56.0
2965,yasi,46.0,49.0
2966,wer,48.0,47.0
2967,rty,39.0,39.0
2968,datamining,59.0,55.0
2969,unishiraz,71.0,69.0
2970,poi,41.0,43.0
2971,Michael Jahrer,31.0,31.0
2972,John Smith,,
2973,Record Me Men,2.0,2.0
2976,Rob Lancaster,236.0,239.0
2977,alan,312.0,332.0
2979,Rex,150.0,147.0
2980,azaza,83.0,61.0
2981,peter,107.0,105.0
2982,Jab,13.0,15.0
2986,James Fraser,91.0,91.0
2987,hello,103.0,103.0
2988,Bram Boroson,296.0,286.0
2992,Maxim,93.0,12.0
2993,Wavelet are fry,225.0,227.0
2995,dewater,101.0,92.0
2996,Yury Kovalev,272.0,271.0
2998,Tim Jacobs,334.0,329.0
3001,Ted Strall,33.0,23.0
3002,ain,118.0,102.0
3003,5566,99.0,93.0
3004,midoly,105.0,94.0
3005,Pan Pin Chung,160.0,156.0
3006,gniticxe,110.0,107.0
3007,hufox,152.0,146.0
3008,nik be,68.0,26.0
3010,vlado be,18.0,34.0
3012,Nikolay Marinov,74.0,52.0
3013,pf be,172.0,146.0
3014,lin.yu.jen,153.0,139.0
3015,lin.yu.jen 3014,138.0,124.0
3017,Karpuscul,342.0,335.0
3018,CER,46.0,59.0
3019,Power Ranger,104.0,106.0
3020,Didier B,100.0,90.0
3021,okok,111.0,108.0
3022,YaTa,8.0,9.0
3023,Dyakonov Alexander,13.0,12.0
3031,NosferatoCorp,13.0,17.0
3032,Oskar Gross,316.0,321.0
3035,All Zero,170.0,170.0
3036,Thomas Porez,113.0,96.0
3037,Jeremy Howard,94.0,85.0
3042,yes,67.0,68.0
3043,Dave Kincaid,74.0,82.0
3044,StadeSchuldt,78.0,60.0
3045,UFRGS,153.0,156.0
3050,Sinit,239.0,245.0
3051,Predictor,110.0,114.0
3057,The Stig,60.0,50.0
3058,Rasmus Ulvund Svendsen,174.0,174.0
3060,Swedish Chef,5.0,4.0
3061,Dirk Nachbar,100.0,91.0
3063,Simon Huang,96.0,87.0
3065,Niki,65.0,37.0
3067,Rofu,143.0,143.0
3070,FcoSouza,127.0,129.0
3071,tropical,21.0,22.0
3074,Draft role,169.0,169.0
3077,William Mioch,146.0,143.0
3078,Global Decision,12.0,17.0
3080,bliss3,140.0,140.0
3084,hugo,125.0,120.0
3086,PedroM,49.0,44.0
3089,Michael Jahrer,119.0,112.0
3090,TNGQ,148.0,148.0
3091,Mansy,25.0,15.0
3094,Ali,14.0,14.0
3095,Jay Ulfelder,29.0,28.0
3096,Projectbook,179.0,175.0
3100,Tiberius Data Mining,72.0,57.0
3102,Turtle,93.0,58.0
3104,QED,47.0,61.0
3106,piaomiao,10.0,3.0
3107,Henrik,56.0,49.0
3108,llph,61.0,65.0
3111,ITSense,200.0,205.0
3112,Demetrius,2.0,19.0
3113,Jason Noriega,4.0,5.0
3114,vedarski,309.0,310.0
3115,inference,1.0,1.0
3116,iwin,76.0,73.0
3118,veda be,310.0,309.0
3121,shakira,78.0,73.0
3123,lc,25.0,41.0
3124,Q. W. Xiao,8.0,12.0
3126,Ostrich,44.0,53.0
3128,David Smith,147.0,145.0
3129,Dinosaur,97.0,88.0
3131,Roman Shapovalov,263.0,192.0
3136,vlado 2 be,135.0,27.0
3137,Egor Samosvat,165.0,163.0
3138,Paco,10.0,7.0
3139,Self,106.0,152.0
3140,x corporation,124.0,41.0
3142,le mentec fabien,67.0,75.0
3144,DTP,115.0,118.0
3145,chirdl,189.0,198.0
3146,Felipe Gonzalez,52.0,42.0
3147,lc,284.0,276.0
3149,jamix,,
3150,Kang Tu,48.0,54.0
3151,Datadiggers,113.0,107.0
3152,Eu Jin Lok,11.0,10.0
3153,brainless,6.0,7.0
3156,Kdash,116.0,116.0
3157,Genjuro,44.0,53.0
3158,umarace,199.0,196.0
3159,Ivo Nikolov,297.0,333.0
3161,jamix,,
3162,David,7.0,6.0
3163,Kevin Chen,140.0,118.0
3164,Robert,39.0,30.0
3170,kishore,149.0,147.0
3171,Tahna,98.0,136.0
3177,Oskar Gross,156.0,155.0
3181,Secret,120.0,142.0
3182,Tam,110.0,160.0
3184,Foruzan,102.0,165.0
3186,Omid,134.0,135.0
3187,dichika,25.0,22.0
3190,p4p4,102.0,110.0
3191,Farzaneh,72.0,161.0
3192,Objectifi,,
3194,Roya,81.0,164.0
3196,Theo,62.0,66.0
3197,William Mioch,82.0,94.0
3198,Scott Thompson,52.0,41.0
3199,Emu,60.0,52.0
3200,Emu1,75.0,74.0
3204,Philips Kokoh Prasetyo,21.0,24.0
3208,Saed,167.0,166.0
3210,Badgers,136.0,136.0
3212,Elena Chekina,54.0,70.0
3213,Blind Ape,227.0,229.0
3214,Dekosuke,3.0,3.0
3216,Griffith,144.0,144.0
3218,momo,107.0,99.0
3220,dummy,134.0,133.0
3223,Kang Tu,242.0,130.0
3226,Genjuro,249.0,126.0
3227,starter,138.0,137.0
3229,Super Best Friends,277.0,269.0
3230,Anastasios Germanidis,343.0,347.0
3233,sara,228.0,230.0
3234,Issei Kurahashi,39.0,41.0
3236,singularity,123.0,99.0
3238,Marcin Mucha,166.0,161.0
3239,Aron,62.0,20.0
3242,Mujodo,55.0,52.0
3243,uname,75.0,83.0
3245,Rob Wilcox,65.0,58.0
3246,angela,229.0,231.0
3247,libGUNDAM,4.0,3.0
3248,momo,54.0,55.0
3250,star,61.0,99.0
3251,SarahD,349.0,350.0
3252,David Chudzicki,18.0,18.0
3253,tom 3251,97.0,92.0
3254,Random Walk,,
3255,Jules Olleon,247.0,241.0
3259,Liren Wang,32.0,32.0
3260,sebastian,70.0,65.0
3262,Shashank Kumar,163.0,161.0
3263,Quimey Vivas,84.0,101.0
3264,LBiC,43.0,119.0
3265,Chitty Chitty Bang Bang,15.0,16.0
3268,Mop,9.0,11.0
3272,mos,121.0,121.0
3274,Bin Li,31.0,14.0
3275,Gergely Galfi,162.0,127.0
3276,Iman Navidi,36.0,39.0
3279,mmpartners,94.0,29.0
3282,alph,58.0,79.0
3284,ice,59.0,76.0
3286,judy,129.0,157.0
3287,free,54.0,59.0
3288,Machine,306.0,297.0
3289,sam,87.0,79.0
3290,adub,64.0,68.0
3291,piaomiao,26.0,24.0
3292,SuperCow,20.0,3.0
3293,ws,117.0,119.0
3294,Zenith,231.0,233.0
3295,Atabakzadeh3,317.0,316.0
3296,ATemp2,322.0,317.0
3297,Atabakzadeh4,326.0,328.0
3302,Jeghele,185.0,183.0
3303,Shawndra Hill,85.0,78.0
3305,wl273,19.0,19.0
3307,oiav,22.0,21.0
3311,student1,50.0,39.0
3312,jsmith,,
3313,Mania,68.0,92.0
3314,random1004,31.0,70.0
3315,Swetha,92.0,75.0
3316,Srivsn,53.0,27.0
3318,Divya,51.0,30.0
3319,HELs Angels,157.0,158.0
3324,xman,32.0,63.0
3325,nutnbolt,124.0,131.0
3326,Jaki,75.0,150.0
3327,eatfresh,23.0,26.0
3329,sws88,92.0,155.0
3330,swm88,76.0,151.0
3331,blueberry,37.0,36.0
3332,cockriderxxx,37.0,36.0
3333,Rose,45.0,72.0
3334,Pb2n,39.0,19.0
3336,Vladan,330.0,320.0
3338,Tim,49.0,53.0
3339,Tetera,253.0,174.0
3343,Oogan,192.0,240.0
3344,5886,168.0,83.0
3346,Yanxin Lu,171.0,168.0
3348,ECON497RLC,267.0,247.0
3349,fakeaccount,354.0,354.0
3350,Brendan Houng,158.0,158.0
3353,testing124,335.0,330.0
3354,barney,,
3358,zoha,109.0,159.0
3360,jv2011,289.0,285.0
3362,K P,132.0,129.0
3364,HELs Angels,241.0,178.0
3366,RaduB,169.0,165.0
3369,Dylan Harper,37.0,38.0
3371,Feack,57.0,57.0
3372,verifyall,70.0,84.0
3373,Peter,56.0,56.0
3374,tempting,108.0,100.0
3376,Melipone Moody,34.0,32.0
3377,marta,116.0,88.0
3378,Emily Y,84.0,89.0
3379,anna,114.0,94.0
3380,bling,327.0,322.0
3382,Team 850,141.0,139.0
3383,Cat,55.0,54.0
3384,xyz 3380,259.0,266.0
3385,Scott MacDonald,174.0,172.0
3387,All Draws Benchmark,155.0,151.0
3388,White Advantage Benchmark,145.0,148.0
3389,Initial FIDE Ratings Benchmark,142.0,142.0
3390,Glicko Benchmark,62.0,56.0
3391,Flying Orange Zebras,298.0,304.0
3392,zeinab,152.0,152.0
3394,lib,232.0,234.0
3397,FIDE Benchmark,101.0,103.0
3398,Actual FIDE Ratings Benchmark,81.0,81.0
3399,Optimized Elo Benchmark,79.0,77.0
3400,PCA Benchmark primary only,119.0,120.0
3403,Chessmetrics Benchmark,38.0,39.0
3404,CTD,75.0,79.0
3405,Andrew Jaffe,104.0,98.0
3406,Dennis Jaheruddin,150.0,150.0
3409,Dirk Nachbar,65.0,68.0
3410,Armando,52.0,52.0
3413,NYK,323.0,313.0
3414,bob 3385,148.0,149.0
3415,lazylearner,42.0,38.0
3417,Puchito,160.0,159.0
3418,Apache,19.0,5.0
3422,Tony,142.0,146.0
3423,Pure Awesomeness,162.0,164.0
3424,The F150s,172.0,172.0
3425,Meitreyi,171.0,171.0
3426,iosifkostas,152.0,149.0
3428,Manthan,176.0,176.0
3429,Preeti Lal,150.0,150.0
3430,Suhendar Gunawan,122.0,116.0
3431,Brian,151.0,151.0
3432,darkchocolate,128.0,124.0
3435,Team Rockstar,129.0,125.0
3437,PuconPs,146.0,142.0
3438,Ian Van Reepinghen,145.0,141.0
3440,Linda Bartusiak,122.0,117.0
3441,Karen Courtney,92.0,80.0
3442,Christopher,135.0,134.0
3443,Adriana Sillero,130.0,126.0
3444,discern,164.0,165.0
3445,Petera,264.0,278.0
3446,zzhezliao,328.0,323.0
3447,delia,348.0,349.0
3448,John Mu,156.0,153.0
3450,Anthony Crawford,137.0,135.0
3451,vivisabella,332.0,326.0
3453,Zaccak Solutions,146.0,149.0
3454,idiot not savant,170.0,173.0
3457,Mick Wagner,168.0,163.0
3458,Outis,6.0,6.0
3460,Oogan1,182.0,235.0
3461,yugi,179.0,250.0
3462,yugi_turk,184.0,251.0
3463,Enrico Glaab,86.0,80.0
3464,mosstat,279.0,277.0
3468,Patrick,158.0,175.0
3470,Jonathan Di Cosmo,78.0,76.0
3474,Benjamin Hamner,6.0,6.0
3481,alis,111.0,81.0
3482,noa,127.0,119.0
3483,Diego,251.0,263.0
3484,tim001,352.0,353.0
3485,C V,147.0,138.0
3486,Popo,55.0,60.0
3487,FoolsMate,20.0,19.0
3492,Jay,269.0,282.0
3494,Justin Loring,131.0,127.0
3495,pug,17.0,16.0
3498,undefined,28.0,31.0
3499,Number 9 Bench Mark,170.0,170.0
3501,h_123,103.0,104.0
3504,Next,73.0,153.0
3508,Snow Bunny,347.0,348.0
3510,GoGo,82.0,154.0
3511,Winner,16.0,30.0
3515,waxmat,95.0,94.0
3517,Colin Stahlke,161.0,246.0
3522,Brian Elwell,16.0,15.0
3523,xkonk,98.0,89.0
3525,Mohamad,95.0,112.0
3527,Steven Mark Ford,353.0,352.0
3529,DMSU,50.0,67.0
3530,tara,115.0,95.0
3532,bbasic,35.0,29.0
3534,ShirazQID,66.0,63.0
3535,mmmhhh,106.0,107.0
3537,Die,119.0,109.0
3539,Brian Chase,66.0,76.0
3540,Jay 3538,300.0,296.0
3541,Don Quixote,143.0,136.0
3543,utkarshsinghal,280.0,270.0
3544,Driver,77.0,59.0
3545,IkeOkonkwo,149.0,144.0
3546,Memol,126.0,162.0
3547,good,131.0,133.0
3548,sky,125.0,167.0
3549,stars,67.0,115.0
3556,record7,107.0,158.0
3557,DataHoundz,96.0,97.0
3559,ABC,69.0,68.0
3560,DFG,55.0,53.0
3561,Final,56.0,74.0
3562,honest,21.0,42.0
3563,optimist,26.0,36.0
3564,h_1234,77.0,78.0
3565,high,22.0,35.0
3568,mah,37.0,50.0
3572,hamyar,39.0,56.0
3574,Yara,40.0,60.0
3575,Jaysen Gillespie,13.0,13.0
3576,kiv,351.0,318.0
3578,prance,31.0,47.0
3579,Alex Kudlick,350.0,351.0
3580,DMshz,49.0,70.0
3581,Work,38.0,57.0
3582,Friend,17.0,33.0
3583,testtest,63.0,54.0
3584,karbalaie1364,,
3585,kate2,57.0,75.0
3586,PragmaticTheory,12.0,12.0
3587,Yocto,345.0,336.0
3589,Try,15.0,32.0
3590,testtest2,64.0,51.0
3591,testtest3,60.0,80.0
3593,lisandro,181.0,181.0
3595,giERR,30.0,27.0
3596,yilan bai,175.0,170.0
3599,Demetrius,172.0,172.0
3600,Nick Read,108.0,108.0
3603,Team,97.0,95.0
3604,Michael Nicholson,83.0,69.0
3606,DerekWaterloo,17.0,17.0
3607,Jascha,116.0,114.0
3609,Aron,80.0,97.0
3610,Diego,30.0,25.0
3611,Hugh,95.0,87.0
3614,kuntal,90.0,95.0
3616,stefoo,117.0,117.0
3617,Shang Tsung,3.0,2.0
3622,ben,46.0,40.0
3623,Diogo,19.0,18.0
3625,momo,187.0,186.0
3627,One Old Dog,11.0,10.0
3632,Runjun,27.0,24.0
3633,heritagepuzzler,89.0,90.0
3635,atest3,189.0,195.0
3636,Tim,195.0,193.0
3637,Peter 3636,196.0,194.0
3639,Cat,192.0,191.0
3640,ama,165.0,165.0
3641,AdaBoost,173.0,169.0
3643,Bo Pedersen,157.0,154.0
3644,Alex Lenkoski,42.0,47.0
3645,Dekosuke,24.0,26.0
3647,Alex Rea,84.0,87.0
3648,svmination,111.0,103.0
3649,LOGERAIS,70.0,64.0
3650,89506,161.0,154.0
3652,Hao Guo,135.0,131.0
3653,Hao Guo2,136.0,132.0
3654,hao,134.0,130.0
3656,scarlett,176.0,171.0
3657,yizer,158.0,155.0
3659,scarlett2,,
3660,bob 3659,155.0,151.0
3661,bob 3660,154.0,150.0
3662,Dijkstra,199.0,199.0
3663,oTo,197.0,196.0
3664,BBR,190.0,197.0
3665,pkp,24.0,18.0
3666,arvaella,22.0,20.0
3667,scarlett3,,
3668,Troy Hernandez,57.0,55.0
3672,mozilla,200.0,200.0
3673,Pola,191.0,187.0
3674,bagging,202.0,201.0
3675,randomf,203.0,203.0
3676,Iveheardyou,201.0,202.0
3677,ranran,198.0,198.0
3678,Hipoteza,156.0,159.0
3679,fguillem,35.0,45.0
3680,Gergely Galfi,72.0,54.0
3682,PedroM,106.0,106.0
3687,Pinnacle,9.0,11.0
3688,B Yang,28.0,45.0
3690,Jeff,151.0,141.0
3692,LBiC,137.0,137.0
3694,index,80.0,56.0
3695,Nambiar,86.0,71.0
3696,Green,91.0,89.0
3698,Adam Huang,82.0,46.0
3699,Roronoa Zoro,,
3700,D S,137.0,133.0
3705,raggle,175.0,175.0
3707,Plamen Ignatov,120.0,119.0
3709,Zaphod,26.0,23.0
3711,Die,41.0,49.0
3712,Harri Saarikoski,120.0,115.0
3713,barney,,
3714,dvch,73.0,64.0
3715,Sameer,173.0,173.0
3718,Jason Noriega,132.0,133.0
3719,Suhendar Gunawan,24.0,25.0
3720,Valentin Todorov,71.0,77.0
3721,The Thought Gang,33.0,41.0
3727,Sunil,63.0,67.0
3730,John Lucas,29.0,29.0
3731,oma,27.0,23.0
3732,hcker,36.0,29.0
3734,Nick,40.0,45.0
3735,Vietlabs,63.0,71.0
3737,Jon Palin,102.0,102.0
3741,Perpetual Check,57.0,55.0
3742,blackeagles,54.0,46.0
3745,Team A,103.0,101.0
3747,george11,26.0,28.0
3748,vyatka,,
3751,vladimer,46.0,56.0
3752,msa,166.0,167.0
3754,Balazs,10.0,8.0
3756,Charles Hii,79.0,95.0
3761,Machine Head,40.0,43.0
3762,Tobias Madsen,134.0,134.0
3763,Uri Blass,7.0,7.0
3764,Khanh Luan Phuc Nguyen,118.0,122.0
3765,Anthony Goldbloom,147.0,146.0
3767,Kiwis,47.0,37.0
3768,Administrator,28.0,28.0
3769,Bing,43.0,31.0
3770,datalligence,133.0,130.0
3772,Kristijan,135.0,135.0
3773,tks,20.0,20.0
3775,MathStatChem,123.0,123.0
3776,Chris Choy,10.0,9.0
3778,Jonathan Day,103.0,96.0
3779,Ed Ramsden,64.0,67.0
3781,DStenning,58.0,62.0
3782,Nibelungen,44.0,38.0
3783,Tim Salimans,1.0,1.0
3784,Henrik,164.0,164.0
3786,Jianfei Wu,,
3788,zruska,100.0,100.0
